Customer_Name,Province,Region,Customer_Segment,Cust_id,Phone_Number,Email,Ord_id,Prod_id,Ship_id,Sales,Discount,Order_Quantity,Profit,Shipping_Cost,Product_Base_Margin,Order_ID,Order_Date,Order_Priority,Product_Category,Product_Sub_Category,Ship_Mode,Ship_Date
SEAN CHRISTENSEN,ONTARIO,ONTARIO,HOME OFFICE,Cust_580,519-555-0124,caidaperl@msn.com,Ord_1724,Prod_4,SHP_2385,5271.0455,0.08,50,1379.76,7.69,0.58,22208,13-10-2009,HIGH,TECHNOLOGY,TELEPHONES AND COMMUNICATION,REGULAR AIR,15-10-2009
SEAN CHRISTENSEN,ONTARIO,ONTARIO,HOME OFFICE,Cust_580,519-555-0124,caidaperl@msn.com,Ord_1724,Prod_8,SHP_2385,1138.43,0.01,37,18.59,4,0.74,22208,13-10-2009,HIGH,TECHNOLOGY,COMPUTER PERIPHERALS,REGULAR AIR,15-10-2009
TODD BOYES,ONTARIO,ONTARIO,CONSUMER,Cust_581,519-555-0159,mrdvt@aol.com,Ord_1686,Prod_4,SHP_2332,771.783,0.08,7,-449.53,4.2,0.59,2053,6/2/2011,CRITICAL,TECHNOLOGY,TELEPHONES AND COMMUNICATION,REGULAR AIR,8/2/2011
TODD BOYES,ONTARIO,ONTARIO,SMALL BUSINESS,Cust_582,519-555-0171,wsnyder@me.com,Ord_1687,Prod_4,SHP_2333,6111.1685,0.06,41,1663.08,4.99,0.59,2146,13-09-2012,NOT SPECIFIED,TECHNOLOGY,TELEPHONES AND COMMUNICATION,REGULAR AIR,14-09-2012
SEAN MILLER,ONTARIO,ONTARIO,SMALL BUSINESS,Cust_583,+1-519-555-141,gozer@yahoo.com,Ord_1704,Prod_4,SHP_2361,1497.3175,0.01,48,836.51,0.99,0.35,11584,22-11-2009,MEDIUM,TECHNOLOGY,TELEPHONES AND COMMUNICATION,REGULAR AIR,23-11-2009
SCOT CORAM,ONTARIO,ONTARIO,CORPORATE,Cust_587,+1-519-555-159,skoch@gmail.com,Ord_1780,Prod_4,SHP_2467,706.3925,0.06,39,346.14,0.99,0.37,55265,23-09-2009,LOW,TECHNOLOGY,TELEPHONES AND COMMUNICATION,REGULAR AIR,28-09-2009
MARIA ZETTNER,ONTARIO,ONTARIO,CORPORATE,Cust_591,519-555-0198,isotopian@me.com,Ord_1758,Prod_4,SHP_2437,3130.2015,0.07,34,692.78,2.5,0.57,40193,2/9/2012,HIGH,TECHNOLOGY,TELEPHONES AND COMMUNICATION,EXPRESS AIR,2/9/2012
HARRY MARIE,ONTARIO,ONTARIO,CONSUMER,Cust_594,519-555-0147,mbalazin@live.com,Ord_1721,Prod_4,SHP_2382,3491.613,0.05,33,717.7,5.63,0.6,21414,4/5/2011,CRITICAL,TECHNOLOGY,TELEPHONES AND COMMUNICATION,REGULAR AIR,5/5/2011
VICTORIA WILSON,ONTARIO,ONTARIO,HOME OFFICE,Cust_595,+1-519-555-160,quantaman@me.com,Ord_1749,Prod_4,SHP_2422,2731.73,0.07,21,310.59,8.99,0.58,37223,10/11/2011,LOW,TECHNOLOGY,TELEPHONES AND COMMUNICATION,EXPRESS AIR,14-11-2011
SHAHID COLLISTER,ONTARIO,ONTARIO,HOME OFFICE,Cust_596,+1-519-555-190,thrymm@sbcglobal.net,Ord_1740,Prod_4,SHP_2409,8558.4715,0.06,50,2539.46,8.99,0.56,31873,8/11/2009,LOW,TECHNOLOGY,TELEPHONES AND COMMUNICATION,REGULAR AIR,15-11-2009
SHAHID COLLISTER,ONTARIO,ONTARIO,HOME OFFICE,Cust_596,+1-519-555-190,thrymm@sbcglobal.net,Ord_1740,Prod_4,SHP_2409,2465.5015,0.06,14,13.01,8.99,0.6,31873,8/11/2009,LOW,TECHNOLOGY,TELEPHONES AND COMMUNICATION,REGULAR AIR,15-11-2009
SHAHID COLLISTER,ONTARIO,ONTARIO,HOME OFFICE,Cust_596,+1-519-555-190,thrymm@sbcglobal.net,Ord_1740,Prod_6,SHP_2409,236.89,0,42,-125.29,6.26,0.4,31873,8/11/2009,LOW,OFFICE SUPPLIES,PAPER,REGULAR AIR,15-11-2009
COREY CATLETT,NEWFOUNDLAND,ATLANTIC,HOME OFFICE,Cust_600,709-555-0174,bwcarty@gmail.com,Ord_1789,Prod_4,SHP_2478,89.335,0.06,5,-107.1,2.5,0.81,1382,16-08-2010,LOW,TECHNOLOGY,TELEPHONES AND COMMUNICATION,REGULAR AIR,20-08-2010
CARLOS MEADOR,NOVA SCOTIA,ATLANTIC,CORPORATE,Cust_710,641-555-0184,gboss@aol.com,Ord_1793,Prod_4,SHP_2484,1590.163,0.01,33,-57.54,5,0.8,4647,13-05-2009,MEDIUM,TECHNOLOGY,TELEPHONES AND COMMUNICATION,REGULAR AIR,14-05-2009
CARLOS MEADOR,QUEBEC,QUEBEC,CORPORATE,Cust_826,+1-418-555-145,amichalo@icloud.com,Ord_1793,Prod_16,SHP_2484,482.93,0.06,34,-67.59,7.59,0.56,4647,13-05-2009,MEDIUM,OFFICE SUPPLIES,"SCISSORS, RULERS AND TRIMMERS",REGULAR AIR,14-05-2009
CARLOS MEADOR,NEWFOUNDLAND,ATLANTIC,CORPORATE,Cust_604,709-555-0142,crowemojo@optonline.net,Ord_1793,Prod_9,SHP_2484,1203.73,0.03,7,293.14,19.99,0.39,4647,13-05-2009,MEDIUM,OFFICE SUPPLIES,ENVELOPES,REGULAR AIR,14-05-2009
NATALIE WEBBER,NEWFOUNDLAND,ATLANTIC,CONSUMER,Cust_608,+1-709-555-138,jmorris@live.com,Ord_1798,Prod_4,SHP_2490,1379.3375,0.08,14,-78.54,4.2,0.57,8807,25-02-2010,LOW,TECHNOLOGY,TELEPHONES AND COMMUNICATION,REGULAR AIR,4/3/2010
JIM RADFORD,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,CORPORATE,Cust_61,867-555-0102,pavel@hotmail.com,Ord_168,Prod_4,SHP_228,2631.107,0,16,297.11,13.99,0.57,27553,12/8/2011,MEDIUM,TECHNOLOGY,TELEPHONES AND COMMUNICATION,REGULAR AIR,14-08-2011
JIM RADFORD,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,CORPORATE,Cust_61,867-555-0102,pavel@hotmail.com,Ord_296,Prod_4,SHP_398,503.3275,0.06,5,-488.31,5.63,0.6,51938,17-05-2011,LOW,TECHNOLOGY,TELEPHONES AND COMMUNICATION,REGULAR AIR,21-05-2011
CHUCK SACHS,NEWFOUNDLAND,ATLANTIC,CONSUMER,Cust_614,709-555-0159,wagnerch@live.com,Ord_1805,Prod_4,SHP_2498,200.753,0.09,2,-605.37,8.99,0.55,11585,15-03-2009,MEDIUM,TECHNOLOGY,TELEPHONES AND COMMUNICATION,REGULAR AIR,16-03-2009
CHUCK SACHS,NOVA SCOTIA,ATLANTIC,CONSUMER,Cust_696,641-555-0137,jbarta@comcast.net,Ord_1805,Prod_8,SHP_2498,281.84,0.1,17,-99.55,4,0.79,11585,15-03-2009,MEDIUM,TECHNOLOGY,COMPUTER PERIPHERALS,REGULAR AIR,16-03-2009
RICK DUSTON,NEWFOUNDLAND,ATLANTIC,CORPORATE,Cust_619,+1-709-555-106,shaffei@att.net,Ord_1811,Prod_4,SHP_2504,3081.471,0.09,31,574.98,4.2,0.57,17157,19-09-2012,LOW,TECHNOLOGY,TELEPHONES AND COMMUNICATION,REGULAR AIR,23-09-2012
NORA PAIGE,NOVA SCOTIA,ATLANTIC,SMALL BUSINESS,Cust_703,+1-641-555-149,dcoppit@verizon.net,Ord_1818,Prod_4,SHP_2625,2611.8035,0.06,48,644.81,5.92,0.55,23619,21-12-2012,MEDIUM,TECHNOLOGY,TELEPHONES AND COMMUNICATION,REGULAR AIR,24-12-2012
ASTREA JONES,QUEBEC,QUEBEC,CORPORATE,Cust_859,+1-418-555-124,sopwith@yahoo.ca,Ord_1839,Prod_4,SHP_3155,1204.5095,0.03,26,-221.25,5,0.83,39040,21-05-2009,CRITICAL,TECHNOLOGY,TELEPHONES AND COMMUNICATION,REGULAR AIR,22-05-2009
CATHY HWANG,NOVA SCOTIA,ATLANTIC,HOME OFFICE,Cust_766,641-555-0174,boomzilla@att.net,Ord_1826,Prod_4,SHP_2773,3637.728,0.06,23,349.47,8.99,0.6,30215,26-02-2009,MEDIUM,TECHNOLOGY,TELEPHONES AND COMMUNICATION,REGULAR AIR,28-02-2009
DAMALA KOTSONIS,NOVA SCOTIA,ATLANTIC,CORPORATE,Cust_674,641-555-0103,zwood@me.com,Ord_1848,Prod_4,SHP_2668,6888.6635,0.03,39,1925.58,5,0.59,43302,23-08-2011,LOW,TECHNOLOGY,TELEPHONES AND COMMUNICATION,REGULAR AIR,30-08-2011
BEN PETERMAN,NEWFOUNDLAND,ATLANTIC,CORPORATE,Cust_642,+1-709-555-158,yenya@mac.com,Ord_1838,Prod_4,SHP_2532,1514.9635,0.02,26,310.19,4.99,0.57,38912,28-10-2012,LOW,TECHNOLOGY,TELEPHONES AND COMMUNICATION,REGULAR AIR,4/11/2012
COREY ROPER,NEWFOUNDLAND,ATLANTIC,SMALL BUSINESS,Cust_645,+1-709-555-192,munjal@live.com,Ord_1843,Prod_4,SHP_2537,596.156,0.1,26,-97.92,8.59,0.56,41666,3/3/2012,MEDIUM,TECHNOLOGY,TELEPHONES AND COMMUNICATION,EXPRESS AIR,4/3/2012
CHRIS CORTES,NEWFOUNDLAND,ATLANTIC,CONSUMER,Cust_649,709-555-0142,aukjan@gmail.com,Ord_1850,Prod_4,SHP_2544,714.391,0,12,-62.33,8.99,0.58,43972,16-03-2010,LOW,TECHNOLOGY,TELEPHONES AND COMMUNICATION,REGULAR AIR,18-03-2010
ERIC MURDOCK,NEWFOUNDLAND,ATLANTIC,HOME OFFICE,Cust_652,709-555-0195,kludge@mac.com,Ord_1857,Prod_4,SHP_2551,61.098,0.02,1,-257.72,5.92,0.55,51111,9/2/2012,NOT SPECIFIED,TECHNOLOGY,TELEPHONES AND COMMUNICATION,REGULAR AIR,11/2/2012
PAUL KNUTSON,NEWFOUNDLAND,ATLANTIC,CORPORATE,Cust_653,+1-709-555-131,ganter@mac.com,Ord_1858,Prod_4,SHP_2552,4373.8535,0.04,42,963.68,7.69,0.59,55425,1/11/2011,CRITICAL,TECHNOLOGY,TELEPHONES AND COMMUNICATION,EXPRESS AIR,2/11/2011
ELPIDA RITTENBACH,NOVA SCOTIA,ATLANTIC,CONSUMER,Cust_657,641-555-0147,rogerspl@icloud.com,Ord_1869,Prod_4,SHP_2566,222.258,0.03,7,-77.9,1.25,0.57,15271,25-07-2010,CRITICAL,TECHNOLOGY,TELEPHONES AND COMMUNICATION,REGULAR AIR,25-07-2010
ELPIDA RITTENBACH,NOVA SCOTIA,ATLANTIC,CONSUMER,Cust_657,641-555-0147,rogerspl@icloud.com,Ord_1869,Prod_15,SHP_2566,2389.3,0.01,18,589.38,12.65,,15271,25-07-2010,CRITICAL,FURNITURE,CHAIRS & CHAIRMATS,REGULAR AIR,25-07-2010
ELPIDA RITTENBACH,NOVA SCOTIA,ATLANTIC,CONSUMER,Cust_657,641-555-0147,rogerspl@icloud.com,Ord_1866,Prod_4,SHP_2562,2690.7515,0,15,234.61,8.08,0.59,6179,2/6/2009,NOT SPECIFIED,TECHNOLOGY,TELEPHONES AND COMMUNICATION,REGULAR AIR,4/6/2009
ELPIDA RITTENBACH,NOVA SCOTIA,ATLANTIC,CONSUMER,Cust_657,641-555-0147,rogerspl@icloud.com,Ord_1871,Prod_4,SHP_2570,1288.7785,0.07,23,-185.89,19.99,0.59,25860,2/1/2010,LOW,TECHNOLOGY,TELEPHONES AND COMMUNICATION,REGULAR AIR,11/1/2010
ALYSSA TATE,NOVA SCOTIA,ATLANTIC,SMALL BUSINESS,Cust_669,641-555-0184,gtewari@yahoo.ca,Ord_1922,Prod_4,SHP_2634,60.5625,0.02,2,-165.54,1.1,0.55,27137,31-12-2011,HIGH,TECHNOLOGY,TELEPHONES AND COMMUNICATION,REGULAR AIR,2/1/2012
BETH THOMPSON,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,CORPORATE,Cust_67,902-555-0177,fbriere@yahoo.ca,Ord_106,Prod_4,SHP_146,6175.777,0.07,49,1881.58,3.9,0.55,16706,27-06-2012,HIGH,TECHNOLOGY,TELEPHONES AND COMMUNICATION,EXPRESS AIR,29-06-2012
MICHAEL STEWART,NOVA SCOTIA,ATLANTIC,SMALL BUSINESS,Cust_670,641-555-0100,bruck@gmail.com,Ord_1882,Prod_4,SHP_2584,1089.87,0.06,10,-124.51,5.99,0.56,4896,21-08-2012,CRITICAL,TECHNOLOGY,TELEPHONES AND COMMUNICATION,EXPRESS AIR,23-08-2012
KATHERINE MURRAY,NOVA SCOTIA,ATLANTIC,HOME OFFICE,Cust_677,+1-641-555-120,kspiteri@yahoo.ca,Ord_1888,Prod_4,SHP_2593,2318.2135,0.07,44,583.75,2.79,0.56,9024,2/6/2012,MEDIUM,TECHNOLOGY,TELEPHONES AND COMMUNICATION,REGULAR AIR,2/6/2012
FRED MCMATH,NOVA SCOTIA,ATLANTIC,SMALL BUSINESS,Cust_681,641-555-0143,tfinniga@aol.com,Ord_1905,Prod_4,SHP_2612,1061.905,0.06,19,152.75,2.5,0.56,19174,16-07-2010,MEDIUM,TECHNOLOGY,TELEPHONES AND COMMUNICATION,REGULAR AIR,17-07-2010
BERENIKE KAMPE,NOVA SCOTIA,ATLANTIC,CORPORATE,Cust_682,641-555-0171,bowmanbs@verizon.net,Ord_1902,Prod_4,SHP_2745,728.127,0.02,41,49.79,4.81,0.58,17408,27-05-2009,NOT SPECIFIED,TECHNOLOGY,TELEPHONES AND COMMUNICATION,REGULAR AIR,29-05-2009
DEAN PERCER,NOVA SCOTIA,ATLANTIC,HOME OFFICE,Cust_683,641-555-0107,adamk@icloud.com,Ord_2036,Prod_4,SHP_2783,1083.4015,0.02,19,64.53,8.99,0.56,35271,26-07-2010,HIGH,TECHNOLOGY,TELEPHONES AND COMMUNICATION,REGULAR AIR,27-07-2010
NOEL STAAVOS,QUEBEC,QUEBEC,HOME OFFICE,Cust_838,+1-418-555-170,portscan@sbcglobal.net,Ord_1921,Prod_4,SHP_3113,3136.2025,0.07,18,439.78,5.26,0.56,26912,27-04-2012,LOW,TECHNOLOGY,TELEPHONES AND COMMUNICATION,REGULAR AIR,1/5/2012
BOBBY TRAFTON,NOVA SCOTIA,ATLANTIC,SMALL BUSINESS,Cust_686,641-555-0155,dinther@comcast.net,Ord_2025,Prod_4,SHP_2769,2526.54,0.04,46,772.11,2.5,0.55,29349,10/6/2010,HIGH,TECHNOLOGY,TELEPHONES AND COMMUNICATION,REGULAR AIR,12/6/2010
BOBBY TRAFTON,QUEBEC,QUEBEC,SMALL BUSINESS,Cust_897,+1-418-555-133,zeitlin@me.com,Ord_2025,Prod_6,SHP_2769,162.39,0.1,33,-101.68,5.57,0.4,29349,10/6/2010,HIGH,OFFICE SUPPLIES,PAPER,REGULAR AIR,12/6/2010
BOBBY TRAFTON,NOVA SCOTIA,ATLANTIC,SMALL BUSINESS,Cust_686,641-555-0155,dinther@comcast.net,Ord_1895,Prod_4,SHP_2601,2433.55,0.05,23,355.93,8.08,0.57,14182,22-06-2009,LOW,TECHNOLOGY,TELEPHONES AND COMMUNICATION,REGULAR AIR,27-06-2009
ELIZABETH MOFFITT,NOVA SCOTIA,ATLANTIC,CONSUMER,Cust_691,+1-641-555-198,rsmartin@sbcglobal.net,Ord_1899,Prod_4,SHP_2605,2172.515,0.06,15,32.75,8.99,0.57,15971,14-08-2009,HIGH,TECHNOLOGY,TELEPHONES AND COMMUNICATION,REGULAR AIR,15-08-2009
CHRIS CORTES,NOVA SCOTIA,ATLANTIC,CONSUMER,Cust_697,641-555-0149,jorgb@comcast.net,Ord_1946,Prod_4,SHP_2793,1295.502,0.01,22,224.86,3.99,0.59,39842,19-12-2010,MEDIUM,TECHNOLOGY,TELEPHONES AND COMMUNICATION,EXPRESS AIR,20-12-2010
MARK PACKER,QUEBEC,QUEBEC,SMALL BUSINESS,Cust_906,+1-418-555-164,garyjb@att.net,Ord_1936,Prod_4,SHP_3147,2172.702,0.01,21,481.74,2.5,0.57,37443,15-04-2010,NOT SPECIFIED,TECHNOLOGY,TELEPHONES AND COMMUNICATION,REGULAR AIR,17-04-2010
KATRINA WILLMAN,NOVA SCOTIA,ATLANTIC,CONSUMER,Cust_705,641-555-0151,sumdumass@mac.com,Ord_2026,Prod_4,SHP_2770,206.2865,0.05,31,-111.98,5.03,0.6,29473,15-02-2012,MEDIUM,TECHNOLOGY,TELEPHONES AND COMMUNICATION,REGULAR AIR,17-02-2012
BRENDAN MURRY,NOVA SCOTIA,ATLANTIC,CORPORATE,Cust_719,641-555-0169,dinther@me.com,Ord_1940,Prod_4,SHP_2657,623.1265,0.09,38,122.29,0.99,0.57,38341,18-05-2009,MEDIUM,TECHNOLOGY,TELEPHONES AND COMMUNICATION,REGULAR AIR,18-05-2009
ALEX GRAYSON,NOVA SCOTIA,ATLANTIC,CONSUMER,Cust_723,+1-641-555-172,delpino@mac.com,Ord_2062,Prod_4,SHP_2818,821.7885,0.06,18,-230.34,5,0.8,54053,14-02-2012,HIGH,TECHNOLOGY,TELEPHONES AND COMMUNICATION,EXPRESS AIR,15-02-2012
ALEX GRAYSON,QUEBEC,QUEBEC,CONSUMER,Cust_856,418-555-0143,enintend@outlook.com,Ord_2062,Prod_4,SHP_3182,5634.3525,0.03,34,1185.41,8.08,0.59,54053,14-02-2012,HIGH,TECHNOLOGY,TELEPHONES AND COMMUNICATION,REGULAR AIR,15-02-2012
MICHAEL KENNEDY,NOVA SCOTIA,ATLANTIC,CORPORATE,Cust_733,641-555-0120,xnormal@verizon.net,Ord_2009,Prod_4,SHP_2746,1118.2515,0.1,22,-59.59,8.99,0.58,17698,13-05-2012,HIGH,TECHNOLOGY,TELEPHONES AND COMMUNICATION,REGULAR AIR,15-05-2012
MICHAEL KENNEDY,QUEBEC,QUEBEC,CORPORATE,Cust_877,418-555-0154,nweaver@hotmail.com,Ord_2009,Prod_2,SHP_2746,1883.82,0.08,43,528.77,3.5,0.59,17698,13-05-2012,HIGH,OFFICE SUPPLIES,APPLIANCES,REGULAR AIR,15-05-2012
JONI WASSERMAN,QUEBEC,QUEBEC,CONSUMER,Cust_866,418-555-0169,kjohnson@icloud.com,Ord_1970,Prod_4,SHP_2694,437.478,0.02,24,-42.23,1.25,0.83,55616,8/5/2011,HIGH,TECHNOLOGY,TELEPHONES AND COMMUNICATION,REGULAR AIR,9/5/2011
JONI WASSERMAN,NOVA SCOTIA,ATLANTIC,CONSUMER,Cust_736,+1-641-555-184,hutton@gmail.com,Ord_1970,Prod_8,SHP_2694,184.74,0,29,-102.25,4.38,0.75,55616,8/5/2011,HIGH,TECHNOLOGY,COMPUTER PERIPHERALS,REGULAR AIR,9/5/2011
EMILY PHAN,QUEBEC,QUEBEC,CONSUMER,Cust_869,418-555-0164,mschilli@gmail.com,Ord_1981,Prod_4,SHP_3040,192.814,0.03,27,-86.2,5.03,0.6,132,10/6/2010,MEDIUM,TECHNOLOGY,TELEPHONES AND COMMUNICATION,REGULAR AIR,11/6/2010
CRAIG YEDWAB,NOVA SCOTIA,ATLANTIC,CORPORATE,Cust_746,641-555-0129,konit@att.net,Ord_1983,Prod_4,SHP_2710,884.1275,0.06,9,-178.71,4.23,0.56,325,16-10-2010,LOW,TECHNOLOGY,TELEPHONES AND COMMUNICATION,REGULAR AIR,20-10-2010
BECKY MARTIN,NOVA SCOTIA,ATLANTIC,HOME OFFICE,Cust_754,641-555-0172,bbirth@aol.com,Ord_2054,Prod_4,SHP_2808,6618.457,0.1,40,1489.96,5.99,0.59,47106,25-10-2011,MEDIUM,TECHNOLOGY,TELEPHONES AND COMMUNICATION,REGULAR AIR,27-10-2011
BECKY MARTIN,QUEBEC,QUEBEC,HOME OFFICE,Cust_828,418-555-0122,mnemonic@att.net,Ord_2054,Prod_2,SHP_2808,2192.63,0.05,37,660.06,3.99,0.57,47106,25-10-2011,MEDIUM,OFFICE SUPPLIES,APPLIANCES,REGULAR AIR,27-10-2011
ASTREA JONES,NOVA SCOTIA,ATLANTIC,CORPORATE,Cust_756,641-555-0198,dunstan@optonline.net,Ord_2011,Prod_4,SHP_2750,324.3175,0.03,10,-169.74,5,0.85,18951,29-06-2011,CRITICAL,TECHNOLOGY,TELEPHONES AND COMMUNICATION,EXPRESS AIR,1/7/2011
BENJAMIN VENIER,NOVA SCOTIA,ATLANTIC,SMALL BUSINESS,Cust_758,641-555-0160,pthomsen@yahoo.ca,Ord_2004,Prod_4,SHP_2739,2435.5135,0.08,24,315.49,4.2,0.59,16194,7/10/2010,NOT SPECIFIED,TECHNOLOGY,TELEPHONES AND COMMUNICATION,REGULAR AIR,9/10/2010
SYLVIA FOULSTON,NOVA SCOTIA,ATLANTIC,CORPORATE,Cust_767,641-555-0121,mleary@yahoo.ca,Ord_2037,Prod_4,SHP_2784,329.63,0.05,3,-541.33,8.99,0.59,36390,12/10/2012,HIGH,TECHNOLOGY,TELEPHONES AND COMMUNICATION,REGULAR AIR,14-10-2012
DOUG JACOBS,NOVA SCOTIA,ATLANTIC,HOME OFFICE,Cust_774,+1-641-555-120,noticias@verizon.net,Ord_2055,Prod_4,SHP_2809,803.267,0.06,15,-19.97,5.26,0.56,47169,3/3/2010,MEDIUM,TECHNOLOGY,TELEPHONES AND COMMUNICATION,REGULAR AIR,4/3/2010
BECKY CASTELL,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,CONSUMER,Cust_78,18777958139,enintend@hotmail.com,Ord_293,Prod_4,SHP_395,64.0305,0.06,9,-58.34,5.03,0.6,50754,9/12/2009,NOT SPECIFIED,TECHNOLOGY,TELEPHONES AND COMMUNICATION,REGULAR AIR,10/12/2009
BARRY GONZALEZ,QUEBEC,QUEBEC,CONSUMER,Cust_783,418-555-0199,tlinden@live.com,Ord_2155,Prod_4,SHP_2939,1094.9105,0.02,34,-112.12,5,0.85,40194,6/10/2010,NOT SPECIFIED,TECHNOLOGY,TELEPHONES AND COMMUNICATION,REGULAR AIR,8/10/2010
BARRY GONZALEZ,QUEBEC,QUEBEC,CONSUMER,Cust_783,418-555-0199,tlinden@live.com,Ord_2069,Prod_4,SHP_2832,2135.9735,0.07,40,239.4,8.99,0.59,1447,14-10-2012,HIGH,TECHNOLOGY,TELEPHONES AND COMMUNICATION,REGULAR AIR,17-10-2012
VIVIAN MATHIS,QUEBEC,QUEBEC,HOME OFFICE,Cust_785,418-555-0131,lbaxter@msn.com,Ord_2178,Prod_4,SHP_2968,6030.58,0.09,39,1197.86,8.99,0.58,48161,23-05-2011,NOT SPECIFIED,TECHNOLOGY,TELEPHONES AND COMMUNICATION,REGULAR AIR,24-05-2011
DOROTHY WARDLE,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,CORPORATE,Cust_79,15447776580,kohlis@aol.com,Ord_267,Prod_4,SHP_365,54.077,0.07,1,-232.99,5,0.83,44772,31-03-2009,NOT SPECIFIED,TECHNOLOGY,TELEPHONES AND COMMUNICATION,EXPRESS AIR,2/4/2009
MICHELLE TRAN,QUEBEC,QUEBEC,CORPORATE,Cust_791,+1-418-555-131,natepuri@sbcglobal.net,Ord_2183,Prod_4,SHP_2977,88.315,0.01,5,-72.4,0.99,0.57,52291,29-10-2009,CRITICAL,TECHNOLOGY,TELEPHONES AND COMMUNICATION,REGULAR AIR,30-10-2009
JASON KLAMCZYNSKI,QUEBEC,QUEBEC,SMALL BUSINESS,Cust_794,418-555-0150,fluffy@mac.com,Ord_2108,Prod_4,SHP_2883,931.1495,0.06,10,-128.83,2.5,0.57,14401,4/8/2011,NOT SPECIFIED,TECHNOLOGY,TELEPHONES AND COMMUNICATION,REGULAR AIR,6/8/2011
GREG TRAN,QUEBEC,QUEBEC,HOME OFFICE,Cust_796,418-555-0122,elflord@hotmail.com,Ord_2142,Prod_4,SHP_2922,1294.023,0.1,47,607.26,1.25,0.36,32546,18-03-2011,CRITICAL,TECHNOLOGY,TELEPHONES AND COMMUNICATION,REGULAR AIR,19-03-2011
HELEN WASSERMAN,QUEBEC,QUEBEC,HOME OFFICE,Cust_798,+1-418-555-196,scottzed@live.com,Ord_2092,Prod_4,SHP_2862,196.8515,0.09,2,-606.6,5.99,0.56,10054,28-04-2011,HIGH,TECHNOLOGY,TELEPHONES AND COMMUNICATION,REGULAR AIR,28-04-2011
ANN CHONG,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,CORPORATE,Cust_80,18449642310,grolschie@msn.com,Ord_116,Prod_4,SHP_159,5247.4835,0,49,1465.87,8.08,0.57,18308,9/10/2009,NOT SPECIFIED,TECHNOLOGY,TELEPHONES AND COMMUNICATION,REGULAR AIR,10/10/2009
VALERIE MITCHUM,QUEBEC,QUEBEC,HOME OFFICE,Cust_802,+1-418-555-122,fwiles@live.com,Ord_2123,Prod_4,SHP_2899,1564.1615,0,20,682.48,2.5,0.35,25188,3/1/2011,MEDIUM,TECHNOLOGY,TELEPHONES AND COMMUNICATION,REGULAR AIR,5/1/2011
BARRY GONZALEZ,QUEBEC,QUEBEC,SMALL BUSINESS,Cust_805,418-555-0129,eimear@optonline.net,Ord_2150,Prod_4,SHP_2932,2773.0315,0.04,38,897.87,0.99,0.55,37760,14-08-2009,HIGH,TECHNOLOGY,TELEPHONES AND COMMUNICATION,REGULAR AIR,16-08-2009
BARRY GONZALEZ,QUEBEC,QUEBEC,SMALL BUSINESS,Cust_805,418-555-0129,eimear@optonline.net,Ord_2118,Prod_4,SHP_2894,1260.2015,0.03,7,-523,8.99,0.6,21249,19-09-2010,LOW,TECHNOLOGY,TELEPHONES AND COMMUNICATION,REGULAR AIR,21-09-2010
BARRY GONZALEZ,QUEBEC,QUEBEC,SMALL BUSINESS,Cust_805,418-555-0129,eimear@optonline.net,Ord_2118,Prod_2,SHP_2894,1082.8,0.02,22,299.35,3.99,0.56,21249,19-09-2010,LOW,OFFICE SUPPLIES,APPLIANCES,REGULAR AIR,21-09-2010
SCOTT COHEN,QUEBEC,QUEBEC,CONSUMER,Cust_808,418-555-0187,ozawa@msn.com,Ord_2143,Prod_4,SHP_2924,738.2505,0.1,8,-286.36,2.5,0.57,33029,31-05-2012,HIGH,TECHNOLOGY,TELEPHONES AND COMMUNICATION,REGULAR AIR,1/6/2012
CLAY ROZENDAL,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,CORPORATE,Cust_81,12899177283,rande@yahoo.ca,Ord_117,Prod_4,SHP_160,173.417,0,9,18.23,0.99,0.37,18887,5/12/2010,NOT SPECIFIED,TECHNOLOGY,TELEPHONES AND COMMUNICATION,REGULAR AIR,7/12/2010
VIVEK SUNDARESAM,QUEBEC,QUEBEC,HOME OFFICE,Cust_810,+1-418-555-196,leocharre@outlook.com,Ord_2153,Prod_4,SHP_2935,2175.218,0.07,13,44.55,3.99,0.58,38630,17-04-2010,MEDIUM,TECHNOLOGY,TELEPHONES AND COMMUNICATION,REGULAR AIR,18-04-2010
MICHELLE HUTHWAITE,QUEBEC,QUEBEC,HOME OFFICE,Cust_812,+1-418-555-175,valdez@optonline.net,Ord_2158,Prod_4,SHP_2942,2688.0825,0.04,48,844.82,2.5,0.56,40833,15-07-2010,LOW,TECHNOLOGY,TELEPHONES AND COMMUNICATION,REGULAR AIR,24-07-2010
CARLOS MEADOR,QUEBEC,QUEBEC,CORPORATE,Cust_826,+1-418-555-145,amichalo@icloud.com,Ord_2284,Prod_4,SHP_3124,1453.704,0,44,549.84,1.1,0.55,30276,26-08-2011,LOW,TECHNOLOGY,TELEPHONES AND COMMUNICATION,REGULAR AIR,30-08-2011
